Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
pub-647efec841f2469ea102ef18827f7780.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
log.rumnwise.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pub-4e9dcc9c391f449d97cae3d5b9245010.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-4102a659106847e299eae8cc87536224.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-4102a659106847e299eae8cc87536224.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-307dd5ea34144a66b759df90b4ed4a63.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-d1cac75d8e0f462e8ef72f2007998ad2.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-84d5c2ae665f427cae44b007d03e9c1f.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-baeb21f4ccc944b291b2004e2de82ce9.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-f0ff1b40e6a54ceca90940adeefac8ab.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-b7e0dfd1dfc44935b912ec8861fb462b.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-b5a00c129aad445c85eea9f40a9a2ea0.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-9a1960a4e6fb473f94bea38ab2dc0e98.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-99dd661317e140ba8d5dc1359cf90ce8.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-7935e88f7e344c438391ec9c8af320a4.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-42cef09bb33a41379701963303aa75b8.r2.dev,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-230b68081904442e890a281f809f9cb3.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-2264e92bf2164b55985aab8f7224c900.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-215e6422b0bb4f4ca003961b652ae466.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
pub-1ac19a00c9e04830ad36f2845b5722d2.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1
13.53.147.118,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
34.214.44.34,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
allegrolokalnie.oferta937222.pl,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1
xfv.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
wqx.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
prod-35n.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
nsh.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
ndk.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
ndj.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
securrren.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
kineticcccc.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
mail-quarantine.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
multichain-network.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
remol.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
mlive.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
candsmachine-pdf-3jv.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
vghfte.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
trtrew-3ed.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
tgcfssdsd.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
secure01-chase-login.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
hgshfgrs.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
hggdfsea.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
gfdrr543.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
rcisdjcmsf.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
lanemuje.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
uvuouov.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
uvuouov.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
meta-businessappeal.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
autodiscover-owa-auth-logonb.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
dupageassets.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
dupageassets.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
91a91a18.remove-issue.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
ujhgfnjfbhhbv77y4y4nhvufsdudfsghr7y4rbhjjsd.pages.dev,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
esiuedhobrveosguarogdjboines2.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
esiuedhobrveosguarogdjboines2.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
dhsaoiudslehgaiuyafgjk2.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
dhsaoiudslehgaiuyafgjk2.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
smartdebug.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
vib-4lx.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
dappsentry.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
ai-smadecentrelized.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
myouttluook.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
authenticvalidate22.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
wrffcsl.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
joecramer.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
candsmachine-pdf.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
tds-file.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
tds-file.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
ndafp.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
ndafp.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
firestonewalker.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
firestonewalker.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
pub-6e3e21e778bd46f18ec4134f306ed40e.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
pub-1f5272d4c0ac4273a60d4391d6e44624.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
pub-1735bff83e0c4ee59163d61ff9adc1da.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
cmurkddjfkf.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
landing.ernestocuello.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
bridgewallscommunity.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
allegrosg.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
allegrosg.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
astrading.co.in,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
astrading.co.in,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
galex-gruop.com,0,0,0,4,0,0,0,1,0,1,0,1,1,1,1,1,1
biocareremedies.in,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1
4ysbpa.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ultra-promax.com,0,0,1,5,0,0,1,1,0,1,0,0,1,1,1,1,1
adeiiran.org,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
onilinesadad.netlify.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
ultra-promax.com,0,0,1,6,0,0,1,1,0,1,0,0,1,1,1,1,1
cw35849.tw1.ru,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
cw32597.tw1.ru,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
bafybeidmkjeaz5xs4zjf2r5ffbdpq44gloca46sfvqnj6ubvbca3zxeqvu.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
miles-and-more.74-241-128-34.cprapid.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
bafybeif7tz3dwzabi5p4xdusaplgqdfjcnnixth544r43gwsqh35f5i6ce.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bafybeicmyst2plbqaru4fbrkm6jivmyly7tbf5jzrvdtv5lvqirdtspdoq.ipfs.w3s.link,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bafybeihn7aic5skabml2qqf6i7msohbyfcpvu4vpzxo4xyolczb7grdn3y.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
bafybeigqr3mqv5rbdphrlpc6c7zyx35rf2jcvfwtsinuxtdj6htk4kmrbi.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
deviceactivate.website3.me,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
bafybeiewigztste3lruusffeolyzkm5b5dffpukt7qo2ok7vdvws5t63oi.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1
fleek.ipfs.io,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
bafybeidieyu3z6a6i4tctn35ozdkqmmwyus4rrjw7jmpluuqfk47dmkuj4.ipfs.dweb.link,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
nexi.193-222-96-145.cprapid.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
utsus.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
residencecountry.it,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
alif-aziz.tme-viral.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
telegram-ut.com,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1
telegram-ut.com,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
telegarc-gnu.top,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
telegarc-gnu.top,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
telegaem-ibd.top,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
telegaem-ibd.top,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
premiumga.ru,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
skinshere.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
meilleurmutuelle-e99b51.ingress-earth.ewp.live,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
google-docs.vercel.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
worker-tight-sunset-8a8a.rolixot873.workers.dev,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
worker-tight-cherry-a17f.ndantij.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
twitch-pgl.com,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
office.lsntsuper-document.top,0,0,1,4,0,0,0,1,0,1,1,1,1,1,1,1,1
login.office365cloud.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
cmcastauthencardinfos.from-ct.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
estevx.com,0,0,0,4,0,0,1,0,0,1,0,0,1,1,1,1,1
shorturl.at,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
steamcommujity.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
rearrange-postalau.cc,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
filenini.s3.us-east-005.backblazeb2.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1
crm2.sanshusha.jp,0,0,1,9,0,0,0,0,0,1,1,1,0,0,0,0,1
imposerv.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1
punchbowls01invitations.info,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
f3i5-0g49bgn-3h95-1324992141.cos.ap-jakarta.myqcloud.com,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1sh4r3-leaf-d95a.hjhjg8968.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
shorturl.at,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
lieferung.neu.planen.51-107-4-65.cprapid.com,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
mail.167-172-230-157.cprapid.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
proximus-x-espace.hubside.fr,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
53.172-245-112-195.cprapid.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
rhn1dpnak-1325198166.cos.na-siliconvalley.myqcloud.com,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
lunadelsurproducciones.cl,0,0,1,7,0,0,0,0,0,1,0,0,1,1,1,1,1
cfspart-impot-gov-fr.wuaze.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
imposerv.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1
flow.page,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
assets-apj.mkt.dynamics.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,0,0,1
mobile.senimdi.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1
steep-limit-ba7b.xemuxolo.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
wecor.ae,0,0,1,5,0,0,0,0,0,1,1,1,0,0,0,0,1
serenityy.ae,0,0,1,5,0,0,0,0,0,1,1,1,0,0,0,0,1
sam.hwf.temporary.site,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
apc-a-gel.net,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
practice.net.au,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
nab-verification-id.com,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,1,1
idauth101.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
id-auth404.com,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
cloudflare-ipfs.com,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1
hj8jywc4m5q-1324839608.cos.ap-beijing-fsi.myqcloud.com,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
support-users-appeal.netlify.app,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1
incandescent-gnome.netlify.app,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1
p.13-50-234-226.cprapid.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1
bafybeihgpvikjfx6ejxfvdmadygckepygnaytfcvjcngbnsx545u2ipdfe.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
srv210141.hoster-test.ru,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1
bitly.ws,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
jqs.jby.mybluehost.me,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ganidmeominzixz.gladys5.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
lbpiacces.personelph.info,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
ibpiaccess.personel-ph.site,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
mappong.xlcialis.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
itauinvestefacil.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
smbc-card.r-dmfg.net,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
smbc-card.ic47.cn,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
smbc-card.dgvxoju.cn,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
fattoria.7uptheme.net,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1
hest168.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
gateway.ipfs.io,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
slgninrevisenqprmmsjjqkahh.robbiebrown.ca,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
poweramr.in,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1
poweramr.in,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
online-il-bit.com,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
mijnomgeving247.cleansite.us,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
mijnalert-service24.misecure.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
disq.us,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
cy06922.tw1.ru,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
cb37132.tw1.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
continue.4kjk5fjtew.buzz,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
srv210362.hoster-test.ru,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
evacuatorservice.ge,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,1
51.81.193.179.oxide.network,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
shorturl.at,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
datarepl.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
cancelar-cambio-2024.zya.me,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
inybmkx.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
payments.162-240-153-212.cprapid.com,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
dhl-bannk.com,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
regprotools.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
flow.page,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5gg.ktt55.my.id,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3.80.82.213,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
tricolor-aluminum-wrinkle.glitch.me,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1
dfgvdfcdtrd.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
eamhanu.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1
shorturl.at,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
emailbt-corn-llrc.vercel.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
jemi.so,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
mail.traidatakpkredikart1.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ffm.link,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
t.ly,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
cloudflare-ipfs.com,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1
bafybeif4mvthjl3qycjo6vhovg4txbzsdeqmryhz2gmjazwyhccx4moexa.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
sofrance.net,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
uym.dxc.mybluehost.me,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
rebrand.ly,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
mba.egj.mybluehost.me,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1
srv210305.hoster-test.ru,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1
srv210203.hoster-test.ru,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1
srv210134.hoster-test.ru,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1
rebrand.ly,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
mail.grm.vvw.mybluehost.me,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
jointelegram-com.preview-domain.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
banprovneuq.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
project8857343.tilda.ws,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
s.id,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
project8857343.tilda.ws,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
pv3klhie.dreamwp.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
aw7ify7i.dreamwp.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
scotland-login.dynv6.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
nm0.replit.app,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1
db3ihd.ktt55.my.id,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
flow.page,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
boxunlimity.wpenginepowered.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1
securefileoutlookrojects365.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ajourmails.hubside.fr,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
arumi-grup-private.viral-terkini.my.id,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
nexi.193-222-96-145.cprapid.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
nexi.193-222-96-145.cprapid.com,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1
qki.tfa.mybluehost.me,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
ln.run,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
medhain.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,1
ns1.34-214-44-34.cprapid.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
ns1.34-214-44-34.cprapid.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
snnbc-card.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
orderup02.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
worker-snowy-rice-b834.gipin59648.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
worker-rough-sea-1e84.jimmarwood.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
worker-broad-cake-f7bd.dehade5303.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
vodacom.bar,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
ueana-f9ee.daaeocnrhns.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
